phrase,word1,word2,bigram_frequency,avg_zipf,PFS,CES_estimate,concreteness_score,abstraction_level,tone_tag,category_tag,difficulty_score,entropy,familiarity,level_tier
book club,book,club,medium,5.6,1.67,3,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
book cover,book,cover,high,5.5,2.07,3,1.0,concrete,neutral,object_neutral,21.5,1,4,early (1-20)
book end,book,end,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
book fair,book,fair,medium,5.4,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
book mark,book,mark,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
book report,book,report,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
book sale,book,sale,medium,5.4,1.63,3,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
book shelf,book,shelf,medium,5.6,2.22,3,1.0,concrete,neutral,household,20.0,1,4,early (1-20)
book store,book,store,medium,5.6,1.67,3,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
boot camp,boot,camp,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
boot lace,boot,lace,medium,5.5,1.67,1,1.0,concrete,neutral,clothing,20.0,1,4,mid (21-50)
boss around,boss,around,medium,5.2,1.58,1,0.5,abstract,negative,action,20.0,1,4,mid (21-50)
bottle neck,bottle,neck,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,23.0,1,4,early (1-20)
bounce back,bounce,back,medium,5.4,1.58,1,0.5,abstract,positive,action,20.0,1,4,mid (21-50)
bounce house,bounce,house,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
bow tie,bow,tie,medium,5.4,1.63,1,1.0,concrete,neutral,clothing,20.0,1,4,mid (21-50)
bowling ball,bowling,ball,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
box car,box,car,medium,5.5,1.67,1,1.0,concrete,neutral,transport,17.0,1,4,mid (21-50)
box lunch,box,lunch,high,5.5,2.07,1,1.0,concrete,neutral,food,20.0,1,4,early (1-20)
box office,box,office,medium,5.6,1.67,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
boxing ring,boxing,ring,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,23.0,1,4,early (1-20)
brake light,brake,light,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
brake pad,brake,pad,medium,5.5,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
brake shoe,brake,shoe,medium,5.0,1.63,1,1.0,concrete,neutral,transport,22.5,1,3,mid (21-50)
bran muffin,bran,muffin,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
branch office,branch,office,medium,5.2,1.63,2,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
branch out,branch,out,medium,5.2,1.57,2,0.4,abstract,positive,action,20.0,1,4,mid (21-50)
brand logo,brand,logo,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
brand name,brand,name,medium,5.6,1.67,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
brand new,brand,new,medium,5.6,1.67,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
brass key,brass,key,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,20.0,1,4,early (1-20)
bread basket,bread,basket,medium,5.4,1.63,3,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
bread box,bread,box,medium,5.4,1.63,3,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
bread crumb,bread,crumb,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
bread knife,bread,knife,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
bread loaf,bread,loaf,high,5.5,2.07,2,1.0,concrete,neutral,food,21.5,1,4,early (1-20)
bread maker,bread,maker,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
bread roll,bread,roll,medium,5.6,1.67,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
bread slice,bread,slice,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
bread stick,bread,stick,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
break away,break,away,medium,5.4,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
break down,break,down,high,5.8,2.05,1,0.5,abstract,negative,action,20.0,1,4,early (1-20)
break in,break,in,medium,5.4,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
break room,break,room,medium,5.6,1.67,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
break through,break,through,medium,5.6,1.62,1,0.5,abstract,positive,action,20.0,1,4,mid (21-50)
break up,break,up,high,5.8,2.05,1,0.6,abstract,negative,social,20.0,1,4,early (1-20)
breakfast bar,breakfast,bar,medium,5.2,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
breakfast burrito,breakfast,burrito,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
breakfast sandwich,breakfast,sandwich,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
breakfast table,breakfast,table,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
breaking news,breaking,news,medium,5.6,1.64,1,0.7,abstract,neutral,communication,20.0,1,4,mid (21-50)
breeze through,breeze,through,medium,5.0,1.57,1,0.4,abstract,positive,action,20.0,1,4,mid (21-50)
brick wall,brick,wall,medium,5.5,1.67,1,1.0,concrete,neutral,architecture,21.5,1,4,mid (21-50)
bright idea,bright,idea,medium,5.4,1.58,1,0.5,abstract,positive,thought,20.0,1,4,mid (21-50)
bright side,bright,side,medium,5.4,1.58,3,0.5,abstract,positive,thought,20.0,1,4,mid (21-50)
bright star,bright,star,medium,5.4,1.63,3,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
bright sun,bright,sun,medium,5.4,1.63,3,1.0,concrete,neutral,weather,20.0,1,4,mid (21-50)
bring about,bring,about,medium,5.4,1.57,2,0.4,abstract,neutral,action,20.0,1,4,mid (21-50)
bring along,bring,along,medium,5.2,1.58,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
bring back,bring,back,medium,5.6,1.62,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
bring in,bring,in,medium,5.6,1.62,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
bring on,bring,on,medium,5.4,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
broom closet,broom,closet,high,5.5,2.07,1,1.0,concrete,neutral,household,24.5,1,4,early (1-20)
broom handle,broom,handle,high,5.5,2.07,1,1.0,concrete,neutral,household,24.5,1,4,early (1-20)
brown gravy,brown,gravy,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
brown rice,brown,rice,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
brown sugar,brown,sugar,medium,5.6,1.67,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
brownie batter,brownie,batter,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
brownie mix,brownie,mix,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
brunch menu,brunch,menu,medium,5.0,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
brush off,brush,off,medium,5.2,1.58,1,0.5,abstract,negative,action,20.0,1,4,mid (21-50)
bucket list,bucket,list,medium,5.4,1.59,1,0.6,concrete,neutral,object,20.0,1,4,mid (21-50)
buckle down,buckle,down,medium,5.2,1.57,1,0.4,abstract,positive,action,20.0,1,4,mid (21-50)
build up,build,up,medium,5.6,1.62,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
bulletin board,bulletin,board,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
bumble bee,bumble,bee,medium,5.4,1.63,1,1.0,concrete,neutral,animal,20.0,1,4,mid (21-50)
burn out,burn,out,medium,5.4,1.58,1,0.5,abstract,negative,action,20.0,1,4,mid (21-50)
burnt toast,burnt,toast,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
bus driver,bus,driver,medium,5.6,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
bus fare,bus,fare,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
bus lane,bus,lane,medium,5.2,1.63,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
bus route,bus,route,medium,5.4,1.63,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
bus shelter,bus,shelter,medium,5.2,1.63,3,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
bus station,bus,station,medium,5.6,1.67,3,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
bus stop,bus,stop,high,6.0,2.23,3,1.0,concrete,neutral,transport,20.0,1,4,early (1-20)
bus ticket,bus,ticket,medium,5.4,1.63,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
business card,business,card,medium,5.6,1.67,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
business day,business,day,medium,5.4,1.63,2,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
business deal,business,deal,medium,5.4,1.6,2,0.7,concrete,neutral,work,20.0,1,4,mid (21-50)
business hour,business,hour,medium,5.2,1.63,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
business logo,business,logo,medium,5.2,1.63,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
business lunch,business,lunch,medium,5.4,1.63,2,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
business meeting,business,meeting,medium,5.4,1.63,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
business owner,business,owner,medium,5.4,1.63,1,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
business plan,business,plan,medium,5.4,1.6,1,0.7,concrete,neutral,work,20.0,1,4,mid (21-50)
business suit,business,suit,medium,5.4,1.63,1,1.0,concrete,neutral,clothing,20.0,1,4,mid (21-50)
business trip,business,trip,medium,5.6,1.67,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
busy day,busy,day,medium,5.4,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
busy signal,busy,signal,medium,5.2,1.63,1,1.0,concrete,neutral,communication,20.0,1,4,mid (21-50)
busy work,busy,work,medium,5.2,1.58,1,0.5,abstract,neutral,work,20.0,1,4,mid (21-50)
butt in,butt,in,medium,5.2,1.58,1,0.5,abstract,negative,action,20.0,1,4,mid (21-50)
butter cream,butter,cream,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
butter dish,butter,dish,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
butter knife,butter,knife,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
button hole,button,hole,medium,5.5,1.67,1,1.0,concrete,neutral,clothing,23.0,1,4,mid (21-50)
buyer guide,buyer,guide,medium,5.0,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
buzz cut,buzz,cut,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,18.5,1,4,early (1-20)
by the way,by,the,high,5.8,2.05,1,0.5,abstract,neutral,communication,20.0,1,4,early (1-20)
cab driver,cab,driver,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
cab fare,cab,fare,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
cabinet door,cabinet,door,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
cabinet shelf,cabinet,shelf,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
cable box,cable,box,high,5.5,2.07,1,1.0,concrete,neutral,household,20.0,1,4,early (1-20)
cable car,cable,car,medium,5.5,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
caesar salad,caesar,salad,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
cake batter,cake,batter,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
cake mix,cake,mix,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
cake pan,cake,pan,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
cake slice,cake,slice,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
cake stand,cake,stand,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
call back,call,back,medium,5.6,1.62,1,0.5,abstract,neutral,communication,20.0,1,4,mid (21-50)
call in,call,in,medium,5.4,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
call off,call,off,medium,5.4,1.58,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
call on,call,on,medium,5.4,1.58,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
calm down,calm,down,medium,5.6,1.62,1,0.5,abstract,positive,action,20.0,1,4,mid (21-50)
camp chair,camp,chair,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
camp fire,camp,fire,medium,5.6,1.67,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
camp food,camp,food,medium,5.0,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
camp ground,camp,ground,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
camp out,camp,out,medium,5.4,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
camp site,camp,site,medium,5.6,1.67,3,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
camp song,camp,song,medium,5.0,1.63,3,1.0,concrete,neutral,music,20.0,1,4,mid (21-50)
camp stove,camp,stove,medium,5.2,1.63,3,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
candle holder,candle,holder,high,5.5,2.07,1,1.0,concrete,neutral,household,26.0,1,4,early (1-20)
candy apple,candy,apple,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
candy bar,candy,bar,medium,5.6,2.22,1,1.0,concrete,neutral,food,20.0,1,4,early (1-20)
candy cane,candy,cane,medium,5.6,1.67,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
candy corn,candy,corn,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
candy shop,candy,shop,medium,5.4,1.63,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
candy store,candy,store,medium,5.6,1.67,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
car alarm,car,alarm,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
car crash,car,crash,medium,5.6,1.67,1,1.0,concrete,negative,transport,20.0,1,4,mid (21-50)
car door,car,door,medium,5.6,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
car engine,car,engine,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
car hood,car,hood,medium,5.4,1.63,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
car horn,car,horn,medium,5.4,1.63,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
car key,car,key,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
car park,car,park,medium,5.6,1.67,4,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
car pool,car,pool,medium,5.4,1.63,4,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
car ride,car,ride,medium,5.6,1.67,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
car roof,car,roof,medium,5.4,1.63,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
car seat,car,seat,high,5.8,2.22,2,1.0,concrete,neutral,transport,20.0,1,4,early (1-20)
car tire,car,tire,medium,5.6,1.67,3,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
car trip,car,trip,medium,5.4,1.63,3,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
car trunk,car,trunk,medium,5.4,1.63,3,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
car wash,car,wash,medium,5.6,2.22,3,1.0,concrete,neutral,commerce,20.0,1,4,early (1-20)
car wheel,car,wheel,medium,5.4,1.63,3,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
car window,car,window,medium,5.4,1.63,3,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
caramel apple,caramel,apple,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
caramel corn,caramel,corn,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
caramel sauce,caramel,sauce,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
card board,card,board,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
card game,card,game,medium,5.8,2.22,1,1.0,concrete,neutral,object,20.0,1,4,early (1-20)
card holder,card,holder,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,23.0,1,4,early (1-20)
card member,card,member,medium,5.0,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
card table,card,table,high,5.5,2.07,1,1.0,concrete,neutral,household,21.5,1,4,early (1-20)
care about,care,about,medium,5.6,1.62,1,0.5,abstract,positive,thought,20.0,1,4,mid (21-50)
career path,career,path,medium,5.4,1.57,1,0.4,abstract,neutral,work,20.0,1,4,mid (21-50)
cargo plane,cargo,plane,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
cargo ship,cargo,ship,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
carrot cake,carrot,cake,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
carrot stick,carrot,stick,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
carry along,carry,along,medium,5.0,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
carry on,carry,on,medium,5.6,1.62,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
carry out,carry,out,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
carry through,carry,through,medium,5.0,1.58,1,0.5,abstract,positive,action,20.0,1,4,mid (21-50)
cart wheel,cart,wheel,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,21.5,1,4,early (1-20)
cash box,cash,box,medium,5.2,1.63,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
cash flow,cash,flow,medium,5.4,1.6,1,0.7,concrete,neutral,commerce,20.0,1,4,mid (21-50)
cash out,cash,out,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
cash payment,cash,payment,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
cash receipt,cash,receipt,medium,5.2,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
cash register,cash,register,medium,5.6,2.22,2,1.0,concrete,neutral,commerce,20.0,1,4,early (1-20)
cash value,cash,value,medium,5.2,1.61,1,0.8,concrete,neutral,commerce,20.0,1,4,mid (21-50)
cashew nut,cashew,nut,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
casual dress,casual,dress,medium,5.2,1.63,1,1.0,concrete,neutral,clothing,20.0,1,4,mid (21-50)
cat door,cat,door,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
cat flap,cat,flap,high,5.5,2.07,4,1.0,concrete,neutral,household,18.5,1,4,early (1-20)
cat food,cat,food,medium,5.6,2.22,4,1.0,concrete,neutral,animal,20.0,1,4,early (1-20)
catch up,catch,up,medium,5.6,1.62,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
cave floor,cave,floor,medium,5.0,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
cave in,cave,in,medium,5.2,1.58,1,0.5,abstract,negative,action,20.0,1,4,mid (21-50)
cave wall,cave,wall,medium,5.2,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
ceiling fan,ceiling,fan,medium,5.6,1.67,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
ceiling light,ceiling,light,medium,5.6,1.67,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
ceiling tile,ceiling,tile,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
celery stick,celery,stick,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
cell phone,cell,phone,high,5.8,2.07,1,1.0,concrete,neutral,object,20.0,1,4,early (1-20)
cell signal,cell,signal,medium,5.2,1.63,1,1.0,concrete,neutral,technology,20.0,1,4,mid (21-50)
center court,center,court,medium,5.2,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
center field,center,field,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
center line,center,line,medium,5.2,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
center piece,center,piece,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
center stage,center,stage,medium,5.4,1.61,1,0.8,concrete,neutral,performance,20.0,1,4,mid (21-50)
center table,center,table,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
cereal bowl,cereal,bowl,medium,5.4,1.63,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
cereal box,cereal,box,medium,5.6,1.67,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
chain link,chain,link,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,21.5,1,4,early (1-20)
chair arm,chair,arm,high,5.5,2.07,1,1.0,concrete,neutral,household,20.0,1,4,early (1-20)
chair lift,chair,lift,medium,5.5,1.67,2,1.0,concrete,neutral,transport,21.5,1,4,mid (21-50)
chair pad,chair,pad,low,4.8,1.32,2,1.0,concrete,neutral,household,20.0,1,4,late (51+)
chalk board,chalk,board,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
change of mind,change,of,medium,5.2,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
changing room,changing,room,medium,5.2,1.63,1,1.0,concrete,neutral,building,20.0,1,4,mid (21-50)
charter school,charter,school,medium,5.2,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
chat room,chat,room,medium,5.2,1.61,1,0.8,concrete,neutral,technology,20.0,1,4,mid (21-50)
cheap shot,cheap,shot,medium,5.4,1.57,1,0.4,abstract,negative,action,20.0,1,4,mid (21-50)
check book,check,book,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
check in,check,in,medium,5.6,1.67,1,1.0,concrete,neutral,action,20.0,1,4,mid (21-50)
check list,check,list,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
check mark,check,mark,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
check mate,check,mate,high,5.5,2.07,2,1.0,concrete,neutral,object_neutral,21.5,1,4,early (1-20)
check out,check,out,high,5.8,2.22,2,1.0,concrete,neutral,commerce,20.0,1,4,early (1-20)
checking account,checking,account,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
cheer leader,cheer,leader,medium,5.6,1.67,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
cheer squad,cheer,squad,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
cheese board,cheese,board,medium,5.2,1.63,3,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
cheese cake,cheese,cake,medium,5.6,1.67,4,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
cheese cracker,cheese,cracker,medium,5.2,1.63,4,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
cheese dip,cheese,dip,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
cheese pizza,cheese,pizza,medium,5.6,1.67,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
cheese sauce,cheese,sauce,medium,5.4,1.63,4,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
cheese slice,cheese,slice,medium,5.4,1.63,4,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
cheese wheel,cheese,wheel,low,5.0,1.36,1,1.0,concrete,neutral,food,20.0,1,4,late (51+)
cherry pie,cherry,pie,medium,5.6,1.67,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
cherry red,cherry,red,medium,5.2,1.63,1,1.0,concrete,neutral,color,20.0,1,4,mid (21-50)
cherry tomato,cherry,tomato,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
cherry tree,cherry,tree,medium,5.4,1.63,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
